regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000171703	ENSG00000130787	7.97003e-06	0.0120531	1	-0.356293
ENSG00000171681	ENSG00000204267	7.19721e-05	-0.00475289	1	-0.356293
ENSG00000171681	ENSG00000130429	0.0160075	-0.102137	1	-0.356293
ENSG00000171681	ENSG00000106400	0.000648141	0.0224072	1	-0.356293
ENSG00000167258	ENSG00000105472	7.19721e-05	0.0283333	1	-0.356293
ENSG00000167258	ENSG00000177885	0.00135264	0.0335825	1	-0.356293
ENSG00000167258	ENSG00000146282	0.000648141	0.0108295	1	-0.356293
ENSG00000167258	ENSG00000156508	0.119399	-0.139341	1	-0.356293
ENSG00000167258	ENSG00000037241	0.0303026	0.0546694	1	-0.356293
ENSG00000167258	ENSG00000186468	0.114839	-0.133602	1	-0.356293
ENSG00000167258	ENSG00000121851	0.0100628	0.0589024	1	-0.356293
ENSG00000167258	ENSG00000169967	0.0633269	0.0804966	1	-0.356293
ENSG00000167258	ENSG00000153234	0	0.0038435	1	-0.356293
ENSG00000167258	ENSG00000127838	0.10843	0.050783	1	-0.356293
ENSG00000167258	ENSG00000121022	0.0455574	0.0157744	1	-0.356293
ENSG00000167258	ENSG00000110031	0.000288058	-0.0040457	1	-0.356293
ENSG00000167258	ENSG00000152404	0.0453134	0.0189546	1	-0.356293
ENSG00000166669	ENSG00000160218	0.00820702	0.00271721	1	-0.356293
ENSG00000166669	ENSG00000100387	0.102853	0.104681	1	-0.356293
ENSG00000166669	ENSG00000104852	0.0880593	-0.0609716	1	-0.356293
ENSG00000166669	ENSG00000141258	0.0020494	0.0308307	1	-0.356293
ENSG00000166669	ENSG00000164081	0.000392051	0.0156667	1	-0.356293
ENSG00000166669	ENSG00000135046	0.000200014	0.0353148	1	-0.356293
ENSG00000165632	ENSG00000132661	0.000968313	0.0734851	1	-0.356293
ENSG00000165632	ENSG00000198836	0.000968313	-0.0536246	1	-0.356293
ENSG00000165632	ENSG00000185946	0.00231376	0.070724	1	-0.356293
ENSG00000165632	ENSG00000138398	0.000648141	0.0674866	1	-0.356293
ENSG00000165632	ENSG00000147162	0.00353216	0.0672094	1	-0.356293
ENSG00000164649	ENSG00000062485	0.000392051	0.044616	1	-0.356293
ENSG00000164587	ENSG00000160310	0.290648	-0.0258178	1	-0.356293
ENSG00000164587	ENSG00000160255	0.27343	-0.26223	1	-0.356293
ENSG00000164587	ENSG00000100300	0.252445	-0.136878	3	-2.14964
ENSG00000164587	ENSG00000100393	0.0956549	-0.152793	1	-0.356293
ENSG00000164587	ENSG00000100359	0.000288058	0.064633	1	-0.356293
ENSG00000164587	ENSG00000100351	0.172738	-0.143545	1	-0.356293
ENSG00000164587	ENSG00000100316	1.53455	0.975837	13	-22.7533
ENSG00000164587	ENSG00000100201	0.251477	-0.332933	1	-0.356293
ENSG00000164587	ENSG00000100097	0.136378	-0.0450113	3	-2.14964
ENSG00000164587	ENSG00000240972	0.335712	0.346464	2	-1.09388
ENSG00000164587	ENSG00000105472	0.116641	-0.0899229	1	-0.356293
ENSG00000164587	ENSG00000131408	0.157971	-0.0419102	1	-0.356293
ENSG00000164587	ENSG00000090554	0.197888	0.0787001	1	-0.356293
ENSG00000164587	ENSG00000087086	0.452362	0.721141	6	-6.73255
ENSG00000164587	ENSG00000125753	0.178436	-0.122992	1	-0.356293
ENSG00000164587	ENSG00000105372	1.36472	0.965732	26	-64.9296
ENSG00000164587	ENSG00000126264	0.160424	0.04168	4	-3.46718
ENSG00000164587	ENSG00000089327	0.263622	0.28241	1	-0.356293
ENSG00000164587	ENSG00000257103	0.154633	-0.155999	2	-1.09388
ENSG00000164587	ENSG00000124299	0.0334391	-0.0166881	1	-0.356293
ENSG00000164587	ENSG00000105669	0.212663	-0.132592	4	-3.46718
ENSG00000164587	ENSG00000130311	0.183616	-0.0475617	1	-0.356293
ENSG00000164587	ENSG00000072958	0.0849344	-0.218773	1	-0.356293
ENSG00000164587	ENSG00000105122	0.141277	-0.0536291	1	-0.356293
ENSG00000164587	ENSG00000129351	0.200418	-0.0745678	1	-0.356293
ENSG00000164587	ENSG00000105401	0.28087	-0.236754	7	-8.62742
ENSG00000164587	ENSG00000233927	1.46885	0.970125	13	-22.7533
ENSG00000164587	ENSG00000130255	1.28461	0.961677	13	-22.7533
ENSG00000164587	ENSG00000099800	0.180059	0.00532787	2	-1.09388
ENSG00000164587	ENSG00000115268	1.36007	0.96728	13	-22.7533
ENSG00000164587	ENSG00000099622	0.167134	0.298079	3	-2.14964
ENSG00000164587	ENSG00000087460	0.293863	-0.494062	3	-2.14964
ENSG00000164587	ENSG00000101444	0.0918316	-0.142955	1	-0.356293
ENSG00000164587	ENSG00000125977	0.21596	-0.0826831	2	-1.09388
ENSG00000164587	ENSG00000167088	0.204909	0.0569261	3	-2.14964
ENSG00000164587	ENSG00000128789	0.15964	-0.101266	1	-0.356293
ENSG00000164587	ENSG00000101558	0.20215	-0.0828791	3	-2.14964
ENSG00000164587	ENSG00000132471	0.0558684	-0.0700098	1	-0.356293
ENSG00000164587	ENSG00000253506	0.391694	0.543574	1	-0.356293
ENSG00000164587	ENSG00000141293	0.210269	-0.0999839	1	-0.356293
ENSG00000164587	ENSG00000168610	0.193582	0.00531441	1	-0.356293
ENSG00000164587	ENSG00000126353	0.215709	-0.0753954	1	-0.356293
ENSG00000164587	ENSG00000125691	0.714127	0.823257	2	-1.09388
ENSG00000164587	ENSG00000273559	0.128727	-0.124662	1	-0.356293
ENSG00000164587	ENSG00000273611	0.11417	-0.0253867	1	-0.356293
ENSG00000164587	ENSG00000109083	0.0641921	0.0148359	1	-0.356293
ENSG00000164587	ENSG00000109046	0.308912	-0.264531	3	-2.14964
ENSG00000164587	ENSG00000011295	0.322225	0.00854016	2	-1.09388
ENSG00000164587	ENSG00000141504	0.205653	-0.0424588	6	-6.73255
ENSG00000164587	ENSG00000141480	0.240324	-0.012174	9	-12.8535
ENSG00000164587	ENSG00000167526	1.50623	0.977393	26	-64.9296
ENSG00000164587	ENSG00000072736	0.230147	-0.080196	1	-0.356293
ENSG00000164587	ENSG00000205220	0.161011	0.127245	3	-2.14964
ENSG00000164587	ENSG00000198417	0.109319	0.0690312	2	-1.09388
ENSG00000164587	ENSG00000197006	0.174438	-0.0242097	6	-6.73255
ENSG00000164587	ENSG00000170540	0.179982	-0.0710139	3	-2.14964
ENSG00000164587	ENSG00000134419	1.51655	0.977678	26	-64.9296
ENSG00000164587	ENSG00000162086	0.000128036	-0.0428856	3	-2.14964
ENSG00000164587	ENSG00000140990	0.199662	-0.0723277	1	-0.356293
ENSG00000164587	ENSG00000103024	0.226406	-0.233986	1	-0.356293
ENSG00000164587	ENSG00000103266	0.208078	-0.119443	1	-0.356293
ENSG00000164587	ENSG00000140983	0.00156882	-0.108166	1	-0.356293
ENSG00000164587	ENSG00000140575	0.13708	-0.203642	1	-0.356293
ENSG00000164587	ENSG00000137818	1.22764	0.956443	13	-22.7533
ENSG00000164587	ENSG00000103769	0.190138	-0.0900655	1	-0.356293
ENSG00000164587	ENSG00000166794	0.25886	-0.132999	2	-1.09388
ENSG00000164587	ENSG00000069667	0.178349	-0.0798312	1	-0.356293
ENSG00000164587	ENSG00000137876	0.379841	0.17977	1	-0.356293
ENSG00000164587	ENSG00000138592	0.134153	-0.176297	1	-0.356293
ENSG00000164587	ENSG00000100664	0.172414	-0.14943	1	-0.356293
ENSG00000164587	ENSG00000112306	1.40893	0.96847	26	-64.9296
ENSG00000164587	ENSG00000111906	0.203205	-0.124823	2	-1.09388
ENSG00000164587	ENSG00000156508	1.42302	0.971134	13	-22.7533
ENSG00000164587	ENSG00000124659	0.197908	0.031458	1	-0.356293
ENSG00000164587	ENSG00000137409	0.240843	-0.122069	3	-2.14964
ENSG00000164587	ENSG00000112511	0.126463	0.0166508	1	-0.356293
ENSG00000164587	ENSG00000168394	0.169798	-0.16758	1	-0.356293
ENSG00000164587	ENSG00000213719	0.255269	-0.165126	1	-0.356293
ENSG00000164587	ENSG00000169045	0.236734	-0.398259	1	-0.356293
ENSG00000164587	ENSG00000113712	0.196662	-0.175812	7	-8.62742
ENSG00000164587	ENSG00000185129	0.116164	-0.309379	1	-0.356293
ENSG00000164587	ENSG00000169567	0.306041	0.44926	5	-5.00493
ENSG00000164587	ENSG00000145782	0.172142	-0.0532641	2	-1.09388
ENSG00000164587	ENSG00000152495	0.353159	0.101312	4	-3.46718
ENSG00000164587	ENSG00000173221	0.206986	-0.145174	1	-0.356293
ENSG00000164587	ENSG00000186468	1.31384	0.961616	26	-64.9296
ENSG00000164587	ENSG00000145741	0.441097	0.698277	1	-0.356293
ENSG00000164587	ENSG00000062194	0.182596	-0.0573028	2	-1.09388
ENSG00000164587	ENSG00000145592	1.19226	0.956503	13	-22.7533
ENSG00000164587	ENSG00000133398	0.215602	-0.0978417	2	-1.09388
ENSG00000164587	ENSG00000249915	0.241359	-0.222175	5	-5.00493
ENSG00000164587	ENSG00000145425	1.37833	0.971759	26	-64.9296
ENSG00000164587	ENSG00000109475	1.60344	0.978056	26	-64.9296
ENSG00000164587	ENSG00000163644	0.154385	-0.0893251	2	-1.09388
ENSG00000164587	ENSG00000138668	0.266337	-0.228902	1	-0.356293
ENSG00000164587	ENSG00000138767	0.202509	-0.165756	1	-0.356293
ENSG00000164587	ENSG00000168421	0.144137	0.035827	1	-0.356293
ENSG00000164587	ENSG00000163682	1.34809	0.967796	26	-64.9296
ENSG00000164587	ENSG00000114503	0.158124	-0.00477756	1	-0.356293
ENSG00000164587	ENSG00000184203	0.245429	0.0154575	6	-6.73255
ENSG00000164587	ENSG00000175166	0.136516	-0.0627162	9	-12.8535
ENSG00000164587	ENSG00000114416	0.216925	-0.0911937	1	-0.356293
ENSG00000164587	ENSG00000163660	0.185762	-0.232068	1	-0.356293
ENSG00000164587	ENSG00000114023	0.197027	-0.0739382	7	-8.62742
ENSG00000164587	ENSG00000144746	0.205819	-0.117395	2	-1.09388
ENSG00000164587	ENSG00000114902	0.239756	-0.0630589	1	-0.356293
ENSG00000164587	ENSG00000003756	0.232467	-0.0604039	1	-0.356293
ENSG00000164587	ENSG00000114857	0.246863	-0.174904	5	-5.00493
ENSG00000164587	ENSG00000114784	0.181806	-0.0078316	3	-2.14964
ENSG00000164587	ENSG00000168028	0.900787	0.904647	13	-22.7533
ENSG00000164587	ENSG00000174748	1.24147	0.954153	13	-22.7533
ENSG00000164587	ENSG00000144713	1.52863	0.976446	26	-64.9296
ENSG00000164587	ENSG00000113851	0.165307	-0.122792	4	-3.46718
ENSG00000164587	ENSG00000143222	0.0931186	-0.0242392	3	-2.14964
ENSG00000164587	ENSG00000163468	0.311293	-0.0783598	4	-3.46718
ENSG00000164587	ENSG00000177954	1.61306	0.981668	26	-64.9296
ENSG00000164587	ENSG00000143546	0.292751	-0.110901	1	-0.356293
ENSG00000164587	ENSG00000159352	0.226804	-0.00490254	2	-1.09388
ENSG00000164587	ENSG00000163131	0.179687	-0.104712	1	-0.356293
ENSG00000164587	ENSG00000143384	0.223466	-0.219669	1	-0.356293
ENSG00000164587	ENSG00000265972	0.215438	0.0981476	1	-0.356293
ENSG00000164587	ENSG00000265241	0.259655	-0.0712369	2	-1.09388
ENSG00000164587	ENSG00000163399	0.219336	-0.0310361	3	-2.14964
ENSG00000164587	ENSG00000009307	0.094896	-0.10418	1	-0.356293
ENSG00000164587	ENSG00000116473	0.24125	-0.095413	1	-0.356293
ENSG00000164587	ENSG00000122406	0.810584	0.876486	13	-22.7533
ENSG00000164587	ENSG00000137959	0.0450193	0.090801	1	-0.356293
ENSG00000164587	ENSG00000117602	0.23428	-0.106474	1	-0.356293
ENSG00000164587	ENSG00000142676	1.50115	0.974355	13	-22.7533
ENSG00000164587	ENSG00000065526	0.0803065	-0.135606	1	-0.356293
ENSG00000164587	ENSG00000116251	0.809943	0.888533	13	-22.7533
ENSG00000164587	ENSG00000116560	0.176701	-0.152061	2	-1.09388
ENSG00000164587	ENSG00000198771	0.262617	0.0387875	1	-0.356293
ENSG00000164587	ENSG00000143486	0.117534	-0.0631495	1	-0.356293
ENSG00000164587	ENSG00000196352	0.220415	-0.118141	4	-3.46718
ENSG00000164587	ENSG00000162910	0.18163	-0.0394832	3	-2.14964
ENSG00000164587	ENSG00000152904	3.20002e-05	0.0520613	1	-0.356293
ENSG00000164587	ENSG00000171863	0.954572	0.916253	11	-17.5838
ENSG00000164587	ENSG00000119185	0.129263	-0.183571	2	-1.09388
ENSG00000164587	ENSG00000119801	0.312294	0.0703973	2	-1.09388
ENSG00000164587	ENSG00000143891	0.137026	-0.111688	1	-0.356293
ENSG00000164587	ENSG00000115875	0.232435	-0.348868	2	-1.09388
ENSG00000164587	ENSG00000143947	1.46332	0.973698	26	-64.9296
ENSG00000164587	ENSG00000169764	0.166411	0.0145551	3	-2.14964
ENSG00000164587	ENSG00000144034	0.127304	-0.0386405	2	-1.09388
ENSG00000164587	ENSG00000114956	0.234537	-0.102178	1	-0.356293
ENSG00000164587	ENSG00000115307	0.164978	-0.047101	1	-0.356293
ENSG00000164587	ENSG00000163541	0.164687	-0.0210558	2	-1.09388
ENSG00000164587	ENSG00000144028	0.161924	-0.0457413	1	-0.356293
ENSG00000164587	ENSG00000071082	1.26017	0.963121	13	-22.7533
ENSG00000164587	ENSG00000136732	0.17795	0.150472	1	-0.356293
ENSG00000164587	ENSG00000173272	0.182175	-0.0160438	2	-1.09388
ENSG00000164587	ENSG00000144224	0.24626	-0.188393	1	-0.356293
ENSG00000164587	ENSG00000168288	0.119847	-0.115329	1	-0.356293
ENSG00000164587	ENSG00000065548	0.255532	-0.176867	1	-0.356293
ENSG00000164587	ENSG00000003402	0.231893	-0.133623	1	-0.356293
ENSG00000164587	ENSG00000114942	0.511478	0.71947	8	-10.6722
ENSG00000164587	ENSG00000197756	1.16122	0.948304	12	-20.1168
ENSG00000164587	ENSG00000169976	0.256344	-0.0600713	3	-2.14964
ENSG00000164587	ENSG00000198818	0.144893	-0.0147932	3	-2.14964
ENSG00000164587	ENSG00000196683	0.345094	0.576341	3	-2.14964
ENSG00000164587	ENSG00000158517	0.219044	-0.0172514	1	-0.356293
ENSG00000164587	ENSG00000234545	0.238485	0.130038	3	-2.14964
ENSG00000164587	ENSG00000166925	0.17457	-0.146259	3	-2.14964
ENSG00000164587	ENSG00000077454	0.227392	0.0463037	1	-0.356293
ENSG00000164587	ENSG00000005075	0.223547	0.00945371	2	-1.09388
ENSG00000164587	ENSG00000147010	0.0958019	-0.181096	2	-1.09388
ENSG00000164587	ENSG00000130066	0.180183	-0.307233	4	-3.46718
ENSG00000164587	ENSG00000102317	0.207884	-0.211848	1	-0.356293
ENSG00000164587	ENSG00000147065	0.240092	-0.18869	3	-2.14964
ENSG00000164587	ENSG00000198034	1.3563	0.96599	13	-22.7533
ENSG00000164587	ENSG00000241343	0.618366	0.789821	10	-15.1602
ENSG00000164587	ENSG00000198918	1.44306	0.974016	26	-64.9296
ENSG00000164587	ENSG00000089820	0.283116	-0.16418	2	-1.09388
ENSG00000164587	ENSG00000147403	1.53393	0.978148	26	-64.9296
ENSG00000164587	ENSG00000130827	0.0230025	-0.127423	1	-0.356293
ENSG00000164587	ENSG00000205268	0.175387	-0.192987	9	-12.8535
ENSG00000164587	ENSG00000156467	0.44503	0.702324	5	-5.00493
ENSG00000164587	ENSG00000156482	1.23032	0.955853	13	-22.7533
ENSG00000164587	ENSG00000164758	0.092765	-0.0677734	1	-0.356293
ENSG00000164587	ENSG00000147789	0.023336	-0.11243	1	-0.356293
ENSG00000164587	ENSG00000137154	1.51774	0.974219	26	-64.9296
ENSG00000164587	ENSG00000137078	0.135223	-0.193197	2	-1.09388
ENSG00000164587	ENSG00000095380	0.142199	-0.0216753	1	-0.356293
ENSG00000164587	ENSG00000119421	0.14049	-0.18896	2	-1.09388
ENSG00000164587	ENSG00000136942	1.13275	0.943565	13	-22.7533
ENSG00000164587	ENSG00000197958	1.22468	0.952996	13	-22.7533
ENSG00000164587	ENSG00000119335	0.232118	-0.337552	1	-0.356293
ENSG00000164587	ENSG00000148290	0.253603	0.00167767	2	-1.09388
ENSG00000164587	ENSG00000148248	0.118056	-0.181878	1	-0.356293
ENSG00000164587	ENSG00000185201	0.321797	-0.0848002	1	-0.356293
ENSG00000164587	ENSG00000185187	0.0652609	-0.126514	2	-1.09388
ENSG00000164587	ENSG00000177600	1.48751	0.974248	13	-22.7533
ENSG00000164587	ENSG00000175390	0.184574	0.24923	3	-2.14964
ENSG00000164587	ENSG00000166441	1.28677	0.964602	13	-22.7533
ENSG00000164587	ENSG00000110321	0.179478	-0.0827363	2	-1.09388
ENSG00000164587	ENSG00000170242	0.0889857	-0.210822	1	-0.356293
ENSG00000164587	ENSG00000152270	0.283519	-0.103507	3	-2.14964
ENSG00000164587	ENSG00000110700	1.28833	0.965178	13	-22.7533
ENSG00000164587	ENSG00000026508	0.215519	0.157907	2	-1.09388
ENSG00000164587	ENSG00000149182	0.109889	0.0537649	1	-0.356293
ENSG00000164587	ENSG00000173113	0.30778	-0.0847369	1	-0.356293
ENSG00000164587	ENSG00000175334	0.219311	-0.110518	1	-0.356293
ENSG00000164587	ENSG00000110711	0.24151	-0.166169	3	-2.14964
ENSG00000164587	ENSG00000149357	0.219357	-0.0722332	7	-8.62742
ENSG00000164587	ENSG00000166012	0.271817	-0.28933	2	-1.09388
ENSG00000164587	ENSG00000152404	0.173986	-0.0213508	1	-0.356293
ENSG00000164587	ENSG00000137642	0.236542	-0.108059	4	-3.46718
ENSG00000164587	ENSG00000067064	0.134689	-0.0685596	1	-0.356293
ENSG00000164587	ENSG00000026025	0.118985	0.0671818	1	-0.356293
ENSG00000164587	ENSG00000169813	0.19719	-0.277442	1	-0.356293
ENSG00000164587	ENSG00000165732	0.197897	-0.110341	8	-10.6722
ENSG00000164587	ENSG00000122862	0.292558	-0.0521619	1	-0.356293
ENSG00000164587	ENSG00000165678	0.147581	-0.0605089	2	-1.09388
ENSG00000164587	ENSG00000107581	0.259347	-0.174265	1	-0.356293
ENSG00000164587	ENSG00000148908	0.210929	0.0648037	2	-1.09388
ENSG00000164587	ENSG00000023734	0.167339	-0.0163645	1	-0.356293
ENSG00000164587	ENSG00000139168	0.130882	-0.16238	1	-0.356293
ENSG00000164587	ENSG00000229117	1.55072	0.977148	26	-64.9296
ENSG00000164587	ENSG00000070961	0.00180105	-0.109086	1	-0.356293
ENSG00000164587	ENSG00000111011	0.131528	-0.198105	1	-0.356293
ENSG00000164587	ENSG00000139726	0.173476	-0.0214651	2	-1.09388
ENSG00000164587	ENSG00000182196	0.246873	0.0677533	1	-0.356293
ENSG00000164587	ENSG00000122026	1.48346	0.966715	13	-22.7533
ENSG00000164587	ENSG00000120699	0.0728445	-0.0541404	2	-1.09388
ENSG00000164587	ENSG00000136104	0.18112	-0.139335	1	-0.356293
ENSG00000164587	ENSG00000188243	0.281611	0.490363	12	-20.1168
ENSG00000164587	ENSG00000185896	0.260581	-0.146233	2	-1.09388
ENSG00000164587	ENSG00000092148	0.207	-0.00653001	1	-0.356293
ENSG00000164587	ENSG00000129515	0.206918	-0.140356	1	-0.356293
ENSG00000164587	ENSG00000213741	1.52912	0.979125	13	-22.7533
ENSG00000164587	ENSG00000165527	0.145521	-0.0211857	1	-0.356293
ENSG00000164587	ENSG00000054654	0.143161	-0.0474704	2	-1.09388
ENSG00000164587	ENSG00000100650	0.173179	0.202058	2	-1.09388
ENSG00000164587	ENSG00000170348	0.226905	-0.126619	1	-0.356293
ENSG00000164587	ENSG00000165943	0.191415	0.0379718	1	-0.356293
ENSG00000163875	ENSG00000205220	0.110831	0.0874353	4	-3.46718
ENSG00000163875	ENSG00000177954	0.253401	-0.0624116	1	-0.356293
ENSG00000163875	ENSG00000153187	0.0609325	-0.138059	1	-0.356293
ENSG00000163875	ENSG00000213741	0.243194	-0.0599254	1	-0.356293
ENSG00000163872	ENSG00000108064	0.000200014	0.0472905	1	-0.356293
ENSG00000147601	ENSG00000123240	0.000288058	0.0332162	1	-0.356293
ENSG00000147133	ENSG00000100325	7.97003e-06	0.00471552	1	-0.356293
ENSG00000147133	ENSG00000141569	7.97003e-06	-0.0117217	1	-0.356293
ENSG00000147133	ENSG00000083093	0.000288058	0.0696839	1	-0.356293
ENSG00000147133	ENSG00000178425	3.20002e-05	-0.0092661	1	-0.356293
ENSG00000147133	ENSG00000112992	0.000968313	-0.0426731	1	-0.356293
ENSG00000147133	ENSG00000198837	7.97003e-06	0.0222227	1	-0.356293
ENSG00000147133	ENSG00000172331	3.20002e-05	-0.0160015	1	-0.356293
ENSG00000147133	ENSG00000122741	0.000200014	0.0482473	1	-0.356293
ENSG00000144802	ENSG00000062194	0.00839062	-0.049114	1	-0.356293
ENSG00000144744	ENSG00000180979	3.20002e-05	-0.00322619	1	-0.356293
ENSG00000144744	ENSG00000169976	0.000200014	-0.00681928	1	-0.356293
ENSG00000144744	ENSG00000172922	0.0868473	0.0131726	1	-0.356293
ENSG00000141582	ENSG00000113068	0.0469393	-0.0033242	1	-0.356293
ENSG00000141582	ENSG00000119421	0.00180105	0.0345928	1	-0.356293
ENSG00000137574	ENSG00000123136	0.000128036	-0.00469403	1	-0.356293
ENSG00000137574	ENSG00000075413	0.00156882	0.0163348	1	-0.356293
ENSG00000137574	ENSG00000166436	0.00487499	0.0426194	1	-0.356293
ENSG00000137193	ENSG00000160201	0.00135264	0.0507804	1	-0.356293
ENSG00000137193	ENSG00000174953	0	0.0113531	1	-0.356293
ENSG00000137193	ENSG00000197728	0.0301078	-0.00912615	1	-0.356293
ENSG00000134759	ENSG00000100316	0.208677	-0.097026	4	-3.46718
ENSG00000134759	ENSG00000105483	0.00289078	0.0668465	1	-0.356293
ENSG00000134759	ENSG00000125520	0.0609758	0.0402422	1	-0.356293
ENSG00000134759	ENSG00000119541	0.000648141	0.0519983	1	-0.356293
ENSG00000134759	ENSG00000172466	0.00259425	0.0700403	1	-0.356293
ENSG00000134759	ENSG00000198740	0.073708	0.103703	1	-0.356293
ENSG00000134759	ENSG00000090487	0.0592176	0.0412365	1	-0.356293
ENSG00000134759	ENSG00000096401	0	0.000814021	1	-0.356293
ENSG00000134759	ENSG00000109475	0.208653	-0.107095	1	-0.356293
ENSG00000134759	ENSG00000182899	0.162547	-0.104603	3	-2.14964
ENSG00000134759	ENSG00000003756	0.066751	0.0536397	1	-0.356293
ENSG00000134759	ENSG00000177954	0.237913	-0.100821	2	-1.09388
ENSG00000134759	ENSG00000162511	0.0558404	-0.0836629	1	-0.356293
ENSG00000134759	ENSG00000116898	0.0761192	0.112984	1	-0.356293
ENSG00000134759	ENSG00000189007	0.000512058	0.014206	1	-0.356293
ENSG00000134759	ENSG00000263001	0.107716	0.086732	1	-0.356293
ENSG00000134759	ENSG00000205542	0.190622	-0.122812	1	-0.356293
ENSG00000134759	ENSG00000198918	0.188964	-0.108966	1	-0.356293
ENSG00000134759	ENSG00000137154	0.228043	-0.100546	2	-1.09388
ENSG00000134759	ENSG00000152404	0.144862	0.0472376	1	-0.356293
ENSG00000134759	ENSG00000204370	0.0813946	0.0954796	1	-0.356293
ENSG00000134759	ENSG00000118181	0.212603	-0.107576	1	-0.356293
ENSG00000134759	ENSG00000213741	0.168698	-0.0998634	2	-1.09388
ENSG00000133639	ENSG00000130311	0.000392051	0.0201248	1	-0.356293
ENSG00000133639	ENSG00000132530	0.0352587	-0.0652945	1	-0.356293
ENSG00000133639	ENSG00000134419	0.233775	0.533533	2	-1.09388
ENSG00000133639	ENSG00000137818	0.198685	0.519341	1	-0.356293
ENSG00000133639	ENSG00000114062	0.00180105	-0.043067	1	-0.356293
ENSG00000133639	ENSG00000112306	0.190451	0.522981	1	-0.356293
ENSG00000133639	ENSG00000156508	0.2289	0.53822	3	-2.14964
ENSG00000133639	ENSG00000185129	0.0268613	-0.157505	1	-0.356293
ENSG00000133639	ENSG00000114902	0.112957	-0.0612308	1	-0.356293
ENSG00000133639	ENSG00000271601	0.0054381	-0.0420385	1	-0.356293
ENSG00000133639	ENSG00000162777	0.0307714	-0.0911056	1	-0.356293
ENSG00000133639	ENSG00000162910	0.0746425	0.0234758	1	-0.356293
ENSG00000133639	ENSG00000143947	0.227464	0.53684	4	-3.46718
ENSG00000133639	ENSG00000198918	0.210185	0.521208	2	-1.09388
ENSG00000133639	ENSG00000156482	0.234314	0.543446	3	-2.14964
ENSG00000133639	ENSG00000229117	0.231599	0.541159	1	-0.356293
ENSG00000133639	ENSG00000122026	0.211699	0.514368	1	-0.356293
ENSG00000133639	ENSG00000100461	0.0609532	0.057633	1	-0.356293
ENSG00000133639	ENSG00000170345	0.181898	-0.0923692	1	-0.356293
ENSG00000131051	ENSG00000188647	0.00156882	0.0577955	1	-0.356293
ENSG00000130254	ENSG00000167615	0.0020494	0.0544847	1	-0.356293
ENSG00000130254	ENSG00000182473	0.0927622	0.0948518	1	-0.356293
ENSG00000130254	ENSG00000154229	0.00115244	-0.0076212	1	-0.356293
ENSG00000130254	ENSG00000177370	0.000800181	0.0452421	1	-0.356293
ENSG00000130254	ENSG00000166848	0.0067432	0.114965	1	-0.356293
ENSG00000130254	ENSG00000185338	0.0284709	0.00179783	1	-0.356293
ENSG00000130254	ENSG00000166170	0.00259425	0.0812645	1	-0.356293
ENSG00000130254	ENSG00000146285	0.000128036	0.0647734	1	-0.356293
